Country Name,Country Code,Year,GDP
Bangladesh,BGD,2019,351000000000.0
Bulgaria,BGR,2019,68881010246.0
Bahrain,BHR,2019,38653318085.0
"Bahamas, The",BHS,2019,13016200000.0
Bosnia and Herzegovina,BIH,2019,20482608755.0
Belarus,BLR,2019,64410122847.0
Belize,BLZ,2019,2386792476.0
Bermuda,BMU,2019,7423465000.0
Bolivia,BOL,2019,40895322851.0
Brazil,BRA,2019,1870000000000.0
Barbados,BRB,2019,5367139250.0
Brunei Darussalam,BRN,2019,13469235365.0
Bhutan,BTN,2019,2735683409.0
Botswana,BWA,2019,16725908149.0
Central African Republic,CAF,2019,2221301351.0
Canada,CAN,2019,1740000000000.0
Central Europe and the Baltics,CEB,2019,1670000000000.0
Switzerland,CHE,2019,721000000000.0
Channel Islands,CHI,2019,9921386550.0
Chile,CHL,2019,278000000000.0
China,CHN,2019,14300000000000.0
Cote d'Ivoire,CIV,2019,60382894697.0
Cameroon,CMR,2019,39667757528.0
"Congo, Dem. Rep.",COD,2019,51775829877.0
"Congo, Rep.",COG,2019,13976637329.0
Colombia,COL,2019,323000000000.0
Comoros,COM,2019,1195019532.0
Cabo Verde,CPV,2019,2252177124.0
Costa Rica,CRI,2019,64417670521.0
Caribbean small states,CSS,2019,37621010338.0
Cuba,CUB,2019,103000000000.0
Curacao,CUW,2019,3026124134.0
Cayman Islands,CYM,2019,5941896600.0
Cyprus,CYP,2019,25947020102.0
Czechia,CZE,2019,253000000000.0
Germany,DEU,2019,3890000000000.0
Djibouti,DJI,2019,3088853639.0
Dominica,DMA,2019,611537037.0
Denmark,DNK,2019,346000000000.0
Dominican Republic,DOM,2019,88941372558.0
Algeria,DZA,2019,193000000000.0
East Asia & Pacific (excluding high income),EAP,2019,17200000000000.0
Early-demographic dividend,EAR,2019,11800000000000.0
East Asia & Pacific,EAS,2019,27000000000000.0
Europe & Central Asia (excluding high income),ECA,2019,1490000000000.0
Europe & Central Asia,ECS,2019,22900000000000.0
Ecuador,ECU,2019,108000000000.0
"Egypt, Arab Rep.",EGY,2019,319000000000.0
Euro area,EMU,2019,13500000000000.0
Spain,ESP,2019,1390000000000.0
Estonia,EST,2019,31290453294.0
Ethiopia,ETH,2019,95912607722.0
European Union,EUU,2019,15700000000000.0
Fragile and conflict affected situations,FCS,2019,1840000000000.0
Finland,FIN,2019,269000000000.0
Fiji,FJI,2019,5444407198.0
France,FRA,2019,2730000000000.0
Faroe Islands,FRO,2019,3266432734.0
"Micronesia, Fed. Sts.",FSM,2019,394000000.0
Gabon,GAB,2019,16874405460.0
United Kingdom,GBR,2019,2850000000000.0
Georgia,GEO,2019,17638337117.0
Ghana,GHA,2019,68337969248.0
Guinea,GIN,2019,13442861496.0
"Gambia, The",GMB,2019,1813609692.0
Guinea-Bissau,GNB,2019,1486476582.0
Equatorial Guinea,GNQ,2019,11364133550.0
Greece,GRC,2019,205000000000.0
Grenada,GRD,2019,1213485185.0
Greenland,GRL,2019,2997309972.0
Guatemala,GTM,2019,77172317259.0
Guam,GUM,2019,6355000000.0
Guyana,GUY,2019,5173760192.0
High income,HIC,2019,57200000000000.0
"Hong Kong SAR, China",HKG,2019,363000000000.0
Honduras,HND,2019,24882225742.0
Heavily indebted poor countries (HIPC),HPC,2019,803000000000.0
Croatia,HRV,2019,61867157679.0
Haiti,HTI,2019,15016090930.0
Hungary,HUN,2019,164000000000.0
IBRD only,IBD,2019,31200000000000.0
IDA & IBRD total,IBT,2019,33700000000000.0
IDA total,IDA,2019,2480000000000.0
IDA blend,IDB,2019,1080000000000.0
Indonesia,IDN,2019,1120000000000.0
IDA only,IDX,2019,1400000000000.0
Isle of Man,IMN,2019,7314967866.0
India,IND,2019,2840000000000.0
Ireland,IRL,2019,399000000000.0
"Iran, Islamic Rep.",IRN,2019,284000000000.0
Iraq,IRQ,2019,234000000000.0
Iceland,ISL,2019,24681343649.0
Israel,ISR,2019,402000000000.0
Italy,ITA,2019,2010000000000.0
Jamaica,JAM,2019,15830766531.0
Jordan,JOR,2019,44502816901.0
Japan,JPN,2019,5120000000000.0
Kazakhstan,KAZ,2019,182000000000.0
Kenya,KEN,2019,100000000000.0
Kyrgyz Republic,KGZ,2019,9371275264.0
Cambodia,KHM,2019,27089390033.0
Kiribati,KIR,2019,216891541.0
St. Kitts and Nevis,KNA,2019,1107855556.0
"Korea, Rep.",KOR,2019,1650000000000.0
Kuwait,KWT,2019,139000000000.0
Latin America & Caribbean (excluding high income),LAC,2019,4800000000000.0
Lao PDR,LAO,2019,18740561513.0
Lebanon,LBN,2019,51605959131.0
Liberia,LBR,2019,3319596500.0
Libya,LBY,2019,72081962263.0
St. Lucia,LCA,2019,2092081549.0
Latin America & Caribbean,LCN,2019,5660000000000.0
Least developed countries: UN classification,LDC,2019,1150000000000.0
Low income,LIC,2019,445000000000.0
Liechtenstein,LIE,2019,6436467007.0
Sri Lanka,LKA,2019,89014978344.0
Lower middle income,LMC,2019,6280000000000.0
Low & middle income,LMY,2019,30400000000000.0
Lesotho,LSO,2019,2390702296.0
Late-demographic dividend,LTE,2019,23100000000000.0
Lithuania,LTU,2019,54808531641.0
Luxembourg,LUX,2019,69890505324.0
Latvia,LVA,2019,34225547537.0
"Macao SAR, China",MAC,2019,55082293844.0
St. Martin (French part),MAF,2019,652206037.1
Morocco,MAR,2019,129000000000.0
Monaco,MCO,2019,7383944044.0
Moldova,MDA,2019,11736797055.0
Madagascar,MDG,2019,14104664679.0
Maldives,MDV,2019,5726094799.0
Middle East & North Africa,MEA,2019,3550000000000.0
Mexico,MEX,2019,1310000000000.0
Marshall Islands,MHL,2019,231996704.1
Middle income,MIC,2019,30000000000000.0
North Macedonia,MKD,2019,12606338449.0
Mali,MLI,2019,17280250810.0
Malta,MLT,2019,16004563886.0
Myanmar,MMR,2019,75065106228.0
Middle East & North Africa (excluding high income),MNA,2019,1430000000000.0
Montenegro,MNE,2019,5542054181.0
Mongolia,MNG,2019,14206359018.0
Northern Mariana Islands,MNP,2019,1181000000.0
Mozambique,MOZ,2019,15512758965.0
Mauritania,MRT,2019,7894764886.0
Mauritius,MUS,2019,14436346980.0
Malawi,MWI,2019,11077305330.0
Malaysia,MYS,2019,365000000000.0
North America,NAC,2019,23300000000000.0
Namibia,NAM,2019,12541928103.0
New Caledonia,NCL,2019,9475655325.0
Niger,NER,2019,12889555561.0
Nigeria,NGA,2019,475000000000.0
Nicaragua,NIC,2019,12699046245.0
Netherlands,NLD,2019,910000000000.0
Norway,NOR,2019,409000000000.0
Nepal,NPL,2019,34186180699.0
Nauru,NRU,2019,125160115.5
New Zealand,NZL,2019,213000000000.0
OECD members,OED,2019,54100000000000.0
Oman,OMN,2019,88060858257.0
Other small states,OSS,2019,195000000000.0
Pakistan,PAK,2019,321000000000.0
Panama,PAN,2019,69721787500.0
Peru,PER,2019,228000000000.0
Philippines,PHL,2019,377000000000.0
Palau,PLW,2019,281828704.8
Papua New Guinea,PNG,2019,24751066911.0
Poland,POL,2019,596000000000.0
Pre-demographic dividend,PRE,2019,1430000000000.0
Puerto Rico,PRI,2019,105000000000.0
Portugal,PRT,2019,240000000000.0
Paraguay,PRY,2019,37925338329.0
West Bank and Gaza,PSE,2019,17133500000.0
Pacific island small states,PSS,2019,10729092905.0
Post-demographic dividend,PST,2019,51000000000000.0
French Polynesia,PYF,2019,6022276196.0
Qatar,QAT,2019,176000000000.0
Romania,ROU,2019,251000000000.0
Russian Federation,RUS,2019,1690000000000.0
Rwanda,RWA,2019,10349299856.0
South Asia,SAS,2019,3660000000000.0
Saudi Arabia,SAU,2019,839000000000.0
Sudan,SDN,2019,32338079165.0
Senegal,SEN,2019,23403995992.0
Singapore,SGP,2019,377000000000.0
Solomon Islands,SLB,2019,1619155017.0
Sierra Leone,SLE,2019,4076578699.0
El Salvador,SLV,2019,26881140000.0
San Marino,SMR,2019,1616188702.0
Somalia,SOM,2019,9420431258.0
Serbia,SRB,2019,51514242939.0
Sub-Saharan Africa (excluding high income),SSA,2019,1830000000000.0
Sub-Saharan Africa,SSF,2019,1830000000000.0
Small states,SST,2019,244000000000.0
Sao Tome and Principe,STP,2019,412976064.5
Suriname,SUR,2019,4016040575.0
Slovak Republic,SVK,2019,106000000000.0
Slovenia,SVN,2019,54386654314.0
Sweden,SWE,2019,534000000000.0
Eswatini,SWZ,2019,4495267266.0
Sint Maarten (Dutch part),SXM,2019,1407880447.0
Seychelles,SYC,2019,1868690097.0
Syrian Arab Republic,SYR,2019,22583045053.0
Turks and Caicos Islands,TCA,2019,1177285212.0
Chad,TCD,2019,11314951092.0
East Asia & Pacific (IDA & IBRD countries),TEA,2019,17200000000000.0
Europe & Central Asia (IDA & IBRD countries),TEC,2019,4160000000000.0
Togo,TGO,2019,6992700101.0
Thailand,THA,2019,544000000000.0
Tajikistan,TJK,2019,8300813599.0
Turkmenistan,TKM,2019,45232857143.0
Latin America & the Caribbean (IDA & IBRD countries),TLA,2019,5410000000000.0
Timor-Leste,TLS,2019,2027034000.0
Middle East & North Africa (IDA & IBRD countries),TMN,2019,1420000000000.0
Tonga,TON,2019,512053692.1
South Asia (IDA & IBRD),TSA,2019,3660000000000.0
Sub-Saharan Africa (IDA & IBRD countries),TSS,2019,1830000000000.0
Trinidad and Tobago,TTO,2019,23775754305.0
Tunisia,TUN,2019,41905540184.0
Turkiye,TUR,2019,761000000000.0
Tuvalu,TUV,2019,54123198.57
Tanzania,TZA,2019,61026731926.0
Uganda,UGA,2019,35348155095.0
Ukraine,UKR,2019,154000000000.0
Upper middle income,UMC,2019,23700000000000.0
Uruguay,URY,2019,62222387929.0
United States,USA,2019,21500000000000.0
Uzbekistan,UZB,2019,60283503705.0
St. Vincent and the Grenadines,VCT,2019,910766666.7
Virgin Islands (U.S.),VIR,2019,4121000000.0
Viet Nam,VNM,2019,334000000000.0
Vanuatu,VUT,2019,936526267.6
World,WLD,2019,87900000000000.0
Samoa,WSM,2019,912950466.1
Kosovo,XKX,2019,7899737577.0
South Africa,ZAF,2019,389000000000.0
Zambia,ZMB,2019,23308667781.0
Zimbabwe,ZWE,2019,21832234926.0
Aruba,ABW,2020,2558906304.0
Africa Eastern and Southern,AFE,2020,929000000000.0
Afghanistan,AFG,2020,19955929052.0
Africa Western and Central,AFW,2020,787000000000.0
Angola,AGO,2020,48501561204.0
Albania,ALB,2020,15162734205.0
Andorra,AND,2020,2891001149.0
Arab World,ARB,2020,2580000000000.0
United Arab Emirates,ARE,2020,349000000000.0
Argentina,ARG,2020,386000000000.0
Armenia,ARM,2020,12641698583.0
American Samoa,ASM,2020,721000000.0
Antigua and Barbuda,ATG,2020,1410796296.0
Australia,AUS,2020,1330000000000.0
Austria,AUT,2020,435000000000.0
Azerbaijan,AZE,2020,42693000000.0
Burundi,BDI,2020,2649680261.0
Belgium,BEL,2020,526000000000.0
Benin,BEN,2020,15686741884.0
Burkina Faso,BFA,2020,17725010531.0
Bangladesh,BGD,2020,374000000000.0
Bulgaria,BGR,2020,70368758395.0
Bahrain,BHR,2020,34621807713.0
"Bahamas, The",BHS,2020,9958200000.0
Bosnia and Herzegovina,BIH,2020,20226036564.0
Belarus,BLR,2020,61371755326.0
Belize,BLZ,2020,2047727810.0
Bermuda,BMU,2020,6887147000.0
Bolivia,BOL,2020,36629843806.0
Brazil,BRA,2020,1480000000000.0
Barbados,BRB,2020,4779756550.0
Brunei Darussalam,BRN,2020,12005799654.0
Bhutan,BTN,2020,2457604042.0
Botswana,BWA,2020,14960291106.0
Central African Republic,CAF,2020,2326720900.0
Canada,CAN,2020,1660000000000.0
Central Europe and the Baltics,CEB,2020,1670000000000.0
Switzerland,CHE,2020,742000000000.0
Channel Islands,CHI,2020,9301349237.0
Chile,CHL,2020,254000000000.0
China,CHN,2020,14700000000000.0
Cote d'Ivoire,CIV,2020,63027852805.0
Cameroon,CMR,2020,40773241177.0
"Congo, Dem. Rep.",COD,2020,48716961860.0
"Congo, Rep.",COG,2020,11468688141.0
Colombia,COL,2020,270000000000.0
Comoros,COM,2020,1225039197.0
Cabo Verde,CPV,2020,1821565614.0
Costa Rica,CRI,2020,62395610760.0
Caribbean small states,CSS,2020,31378030001.0
Cuba,CUB,2020,107000000000.0
Curacao,CUW,2020,2534327598.0
Cayman Islands,CYM,2020,5655357984.0
Cyprus,CYP,2020,25227189745.0
Czechia,CZE,2020,246000000000.0
Germany,DEU,2020,3890000000000.0
Djibouti,DJI,2020,3185150981.0
Dominica,DMA,2020,504214814.8
Denmark,DNK,2020,355000000000.0
Dominican Republic,DOM,2020,78844656298.0
Algeria,DZA,2020,165000000000.0
East Asia & Pacific (excluding high income),EAP,2020,17500000000000.0
Early-demographic dividend,EAR,2020,11000000000000.0
East Asia & Pacific,EAS,2020,27200000000000.0
Europe & Central Asia (excluding high income),ECA,2020,1430000000000.0
Europe & Central Asia,ECS,2020,22200000000000.0
Ecuador,ECU,2020,95865472000.0
"Egypt, Arab Rep.",EGY,2020,384000000000.0
Euro area,EMU,2020,13200000000000.0
Spain,ESP,2020,1280000000000.0
Estonia,EST,2020,31330419851.0
Ethiopia,ETH,2020,108000000000.0
European Union,EUU,2020,15400000000000.0
Fragile and conflict affected situations,FCS,2020,1690000000000.0
Finland,FIN,2020,272000000000.0
Fiji,FJI,2020,4432466220.0
France,FRA,2020,2650000000000.0
Faroe Islands,FRO,2020,3262045883.0
"Micronesia, Fed. Sts.",FSM,2020,372000000.0
Gabon,GAB,2020,15314577168.0
United Kingdom,GBR,2020,2700000000000.0
Georgia,GEO,2020,16010869216.0
Ghana,GHA,2020,70043095504.0
Guinea,GIN,2020,14177835841.0
"Gambia, The",GMB,2020,1812170891.0
Guinea-Bissau,GNB,2020,1520479985.0
Equatorial Guinea,GNQ,2020,9893816008.0
Greece,GRC,2020,188000000000.0
Grenada,GRD,2020,1043411111.0
Greenland,GRL,2020,3082884653.0
Guatemala,GTM,2020,77715183063.0
Guam,GUM,2020,5916000000.0
Guyana,GUY,2020,5471256595.0
High income,HIC,2020,55800000000000.0
"Hong Kong SAR, China",HKG,2020,345000000000.0
Honduras,HND,2020,23352232484.0
Heavily indebted poor countries (HIPC),HPC,2020,811000000000.0
Croatia,HRV,2020,58221300898.0
Haiti,HTI,2020,14508222518.0
Hungary,HUN,2020,157000000000.0
IBRD only,IBD,2020,30100000000000.0
IDA & IBRD total,IBT,2020,32500000000000.0
IDA total,IDA,2020,2420000000000.0
IDA blend,IDB,2020,1010000000000.0
Indonesia,IDN,2020,1060000000000.0
IDA only,IDX,2020,1410000000000.0
Isle of Man,IMN,2020,6684225641.0
India,IND,2020,2670000000000.0
Ireland,IRL,2020,429000000000.0
"Iran, Islamic Rep.",IRN,2020,240000000000.0
Iraq,IRQ,2020,181000000000.0
Iceland,ISL,2020,21629953194.0
Israel,ISR,2020,413000000000.0
Italy,ITA,2020,1900000000000.0
Jamaica,JAM,2020,13812421836.0
Jordan,JOR,2020,43700383099.0
Japan,JPN,2020,5060000000000.0
Kazakhstan,KAZ,2020,171000000000.0
Kenya,KEN,2020,101000000000.0
Kyrgyz Republic,KGZ,2020,8270468614.0
Cambodia,KHM,2020,25872797892.0
Kiribati,KIR,2020,222973879.7
St. Kitts and Nevis,KNA,2020,883922222.2
"Korea, Rep.",KOR,2020,1640000000000.0
Kuwait,KWT,2020,108000000000.0
Latin America & Caribbean (excluding high income),LAC,2020,4050000000000.0
Lao PDR,LAO,2020,18981805250.0
Lebanon,LBN,2020,31712128254.0
Liberia,LBR,2020,3176126340.0
Libya,LBY,2020,65688454972.0
St. Lucia,LCA,2020,1497825994.0
Latin America & Caribbean,LCN,2020,4800000000000.0
Least developed countries: UN classification,LDC,2020,1160000000000.0
Low income,LIC,2020,440000000000.0
Liechtenstein,LIE,2020,6405870210.0
Sri Lanka,LKA,2020,84304298771.0
Lower middle income,LMC,2020,6080000000000.0
Low & middle income,LMY,2020,29500000000000.0
Lesotho,LSO,2020,2053338465.0
Late-demographic dividend,LTE,2020,22500000000000.0
Lithuania,LTU,2020,56964942999.0
Luxembourg,LUX,2020,73699366700.0
Latvia,LVA,2020,34390910339.0
"Macao SAR, China",MAC,2020,25343525936.0
Morocco,MAR,2020,121000000000.0
Monaco,MCO,2020,6739645416.0
Moldova,MDA,2020,11530746234.0
Madagascar,MDG,2020,13051441204.0
Maldives,MDV,2020,3712604583.0
Middle East & North Africa,MEA,2020,3200000000000.0
Mexico,MEX,2020,1120000000000.0
Marshall Islands,MHL,2020,240751144.4
Middle income,MIC,2020,29100000000000.0
North Macedonia,MKD,2020,12361036914.0
Mali,MLI,2020,17465392764.0
Malta,MLT,2020,15249999048.0
Myanmar,MMR,2020,79006113643.0
Middle East & North Africa (excluding high income),MNA,2020,1320000000000.0
Montenegro,MNE,2020,4769996866.0
Mongolia,MNG,2020,13312981429.0
Northern Mariana Islands,MNP,2020,858000000.0
Mozambique,MOZ,2020,14235420174.0
Mauritania,MRT,2020,8260752385.0
Mauritius,MUS,2020,11408106446.0
Malawi,MWI,2020,12041250084.0
Malaysia,MYS,2020,337000000000.0
North America,NAC,2020,23000000000000.0
Namibia,NAM,2020,10583748542.0
New Caledonia,NCL,2020,9454629468.0
Niger,NER,2020,13744653103.0
Nigeria,NGA,2020,432000000000.0
Nicaragua,NIC,2020,12681548304.0
Netherlands,NLD,2020,910000000000.0
Norway,NOR,2020,368000000000.0
Nepal,NPL,2020,33433659301.0
Nauru,NRU,2020,124685688.2
New Zealand,NZL,2020,213000000000.0
OECD members,OED,2020,52900000000000.0
Oman,OMN,2020,75909397659.0
Other small states,OSS,2020,178000000000.0
Pakistan,PAK,2020,300000000000.0
Panama,PAN,2020,57086836900.0
Peru,PER,2020,201000000000.0
Philippines,PHL,2020,362000000000.0
Palau,PLW,2020,261179138.2
Papua New Guinea,PNG,2020,23848445104.0
Poland,POL,2020,599000000000.0
Pre-demographic dividend,PRE,2020,1310000000000.0
Puerto Rico,PRI,2020,103000000000.0
Portugal,PRT,2020,229000000000.0
Paraguay,PRY,2020,35432178068.0
West Bank and Gaza,PSE,2020,15531700000.0
Pacific island small states,PSS,2020,9505064736.0
Post-demographic dividend,PST,2020,50000000000000.0
French Polynesia,PYF,2020,5792545871.0
Qatar,QAT,2020,144000000000.0
Romania,ROU,2020,251000000000.0
Russian Federation,RUS,2020,1490000000000.0
Rwanda,RWA,2020,10174387614.0
South Asia,SAS,2020,3490000000000.0
Saudi Arabia,SAU,2020,734000000000.0
Sudan,SDN,2020,27034593750.0
Senegal,SEN,2020,24530513038.0
Singapore,SGP,2020,349000000000.0
Solomon Islands,SLB,2020,1536145814.0
Sierra Leone,SLE,2020,4062906266.0
El Salvador,SLV,2020,24921190000.0
San Marino,SMR,2020,1541247884.0
Somalia,SOM,2020,9204140383.0
Serbia,SRB,2020,53356484591.0
Sub-Saharan Africa (excluding high income),SSA,2020,1710000000000.0
Sub-Saharan Africa,SSF,2020,1720000000000.0
Small states,SST,2020,219000000000.0
Sao Tome and Principe,STP,2020,471229484.6
Suriname,SUR,2020,2911807496.0
Slovak Republic,SVK,2020,107000000000.0
Slovenia,SVN,2020,53734526854.0
Sweden,SWE,2020,547000000000.0
Eswatini,SWZ,2020,3982236694.0
Sint Maarten (Dutch part),SXM,2020,1236428101.0
Seychelles,SYC,2020,1382551752.0
Syrian Arab Republic,SYR,2020,11155888304.0
Turks and Caicos Islands,TCA,2020,774653669.3
Chad,TCD,2020,10715396042.0
East Asia & Pacific (IDA & IBRD countries),TEA,2020,17500000000000.0
Europe & Central Asia (IDA & IBRD countries),TEC,2020,3900000000000.0
Togo,TGO,2020,7400284168.0
Thailand,THA,2020,500000000000.0
Tajikistan,TJK,2020,8133963551.0
Turkmenistan,TKM,2020,45818000000.0
Latin America & the Caribbean (IDA & IBRD countries),TLA,2020,4560000000000.0
Timor-Leste,TLS,2020,2162619200.0
Middle East & North Africa (IDA & IBRD countries),TMN,2020,1310000000000.0
Tonga,TON,2020,484796854.9
South Asia (IDA & IBRD),TSA,2020,3490000000000.0
Sub-Saharan Africa (IDA & IBRD countries),TSS,2020,1720000000000.0
Trinidad and Tobago,TTO,2020,20807571314.0
Tunisia,TUN,2020,42491816476.0
Turkiye,TUR,2020,720000000000.0
Tuvalu,TUV,2020,51746594.31
Tanzania,TZA,2020,66068737786.0
Uganda,UGA,2020,37600368240.0
Ukraine,UKR,2020,157000000000.0
Upper middle income,UMC,2020,23000000000000.0
Uruguay,URY,2020,53668636568.0
United States,USA,2020,21300000000000.0
Uzbekistan,UZB,2020,60224701297.0
St. Vincent and the Grenadines,VCT,2020,869111111.1
Virgin Islands (U.S.),VIR,2020,4189000000.0
Viet Nam,VNM,2020,347000000000.0
Vanuatu,VUT,2020,909421043.5
World,WLD,2020,85600000000000.0
Samoa,WSM,2020,868898358.3
Kosovo,XKX,2020,7717145218.0
South Africa,ZAF,2020,338000000000.0
Zambia,ZMB,2020,18137764931.0
Zimbabwe,ZWE,2020,21509698406.0
Aruba,ABW,2021,3103184102.0
Africa Eastern and Southern,AFE,2021,1090000000000.0
Afghanistan,AFG,2021,14266499430.0
Africa Western and Central,AFW,2021,846000000000.0
Angola,AGO,2021,66505129988.0
Albania,ALB,2021,17930565119.0
Andorra,AND,2021,3324683012.0
Arab World,ARB,2021,2970000000000.0
United Arab Emirates,ARE,2021,415000000000.0
Argentina,ARG,2021,488000000000.0
Armenia,ARM,2021,13878908629.0
American Samoa,ASM,2021,750000000.0
Antigua and Barbuda,ATG,2021,1601366667.0
Australia,AUS,2021,1560000000000.0
Austria,AUT,2021,479000000000.0
Azerbaijan,AZE,2021,54825411765.0
Burundi,BDI,2021,2775798697.0
Belgium,BEL,2021,601000000000.0
Benin,BEN,2021,17687623530.0
Burkina Faso,BFA,2021,19643166854.0
Bangladesh,BGD,2021,416000000000.0
Bulgaria,BGR,2021,84041493016.0
Bahrain,BHR,2021,39288670213.0
"Bahamas, The",BHS,2021,11368900000.0
Bosnia and Herzegovina,BIH,2021,23672712242.0
Belarus,BLR,2021,69673747132.0
Belize,BLZ,2021,2424575179.0
Bermuda,BMU,2021,7286607000.0
Bolivia,BOL,2021,40406111693.0
Brazil,BRA,2021,1670000000000.0
Barbados,BRB,2021,4945276000.0
Brunei Darussalam,BRN,2021,14006496617.0
Bhutan,BTN,2021,2768802803.0
Botswana,BWA,2021,18750946600.0
Central African Republic,CAF,2021,2516498412.0
Canada,CAN,2021,2010000000000.0
Central Europe and the Baltics,CEB,2021,1910000000000.0
Switzerland,CHE,2021,813000000000.0
Channel Islands,CHI,2021,11138490592.0
Chile,CHL,2021,316000000000.0
China,CHN,2021,17800000000000.0
Cote d'Ivoire,CIV,2021,72794636654.0
Cameroon,CMR,2021,44993521774.0
"Congo, Dem. Rep.",COD,2021,55328482784.0
"Congo, Rep.",COG,2021,14825690210.0
Colombia,COL,2021,319000000000.0
Comoros,COM,2021,1296089480.0
Cabo Verde,CPV,2021,2051842610.0
Costa Rica,CRI,2021,64960725734.0
Caribbean small states,CSS,2021,36706592899.0
Curacao,CUW,2021,2739608133.0
Cayman Islands,CYM,2021,6060026510.0
Cyprus,CYP,2021,29482912835.0
Czechia,CZE,2021,282000000000.0
Germany,DEU,2021,4280000000000.0
Djibouti,DJI,2021,3385825229.0
Dominica,DMA,2021,555266666.7
Denmark,DNK,2021,406000000000.0
Dominican Republic,DOM,2021,94243425938.0
Algeria,DZA,2021,186000000000.0
East Asia & Pacific (excluding high income),EAP,2021,20800000000000.0
Early-demographic dividend,EAR,2021,12800000000000.0
East Asia & Pacific,EAS,2021,31100000000000.0
Europe & Central Asia (excluding high income),ECA,2021,1660000000000.0
Europe & Central Asia,ECS,2021,25300000000000.0
Ecuador,ECU,2021,107000000000.0
"Egypt, Arab Rep.",EGY,2021,425000000000.0
Euro area,EMU,2021,14800000000000.0
Spain,ESP,2021,1450000000000.0
Estonia,EST,2021,36864792512.0
Ethiopia,ETH,2021,111000000000.0
European Union,EUU,2021,17300000000000.0
Fragile and conflict affected situations,FCS,2021,1800000000000.0
Finland,FIN,2021,296000000000.0
Fiji,FJI,2021,4305031650.0
France,FRA,2021,2960000000000.0
Faroe Islands,FRO,2021,3655063938.0
"Micronesia, Fed. Sts.",FSM,2021,390000000.0
Gabon,GAB,2021,20217946921.0
United Kingdom,GBR,2021,3140000000000.0
Georgia,GEO,2021,18853115589.0
Ghana,GHA,2021,79524421861.0
Guinea,GIN,2021,16091817842.0
"Gambia, The",GMB,2021,2014158843.0
Guinea-Bissau,GNB,2021,1724555634.0
Equatorial Guinea,GNQ,2021,12215878033.0
Greece,GRC,2021,215000000000.0
Grenada,GRD,2021,1122800000.0
Greenland,GRL,2021,3235809504.0
Guatemala,GTM,2021,86053083476.0
Guam,GUM,2021,6234000000.0
Guyana,GUY,2021,8041362110.0
High income,HIC,2021,62500000000000.0
"Hong Kong SAR, China",HKG,2021,369000000000.0
Honduras,HND,2021,28144331507.0
Heavily indebted poor countries (HIPC),HPC,2021,902000000000.0
Croatia,HRV,2021,69602166351.0
Haiti,HTI,2021,20877414953.0
Hungary,HUN,2021,182000000000.0
IBRD only,IBD,2021,35700000000000.0
IDA & IBRD total,IBT,2021,38400000000000.0
IDA total,IDA,2021,2640000000000.0
IDA blend,IDB,2021,1100000000000.0
Indonesia,IDN,2021,1190000000000.0
IDA only,IDX,2021,1540000000000.0
Isle of Man,IMN,2021,7931193222.0
India,IND,2021,3170000000000.0
Ireland,IRL,2021,513000000000.0
"Iran, Islamic Rep.",IRN,2021,359000000000.0
Iraq,IRQ,2021,210000000000.0
Iceland,ISL,2021,25797870984.0
Israel,ISR,2021,489000000000.0
Italy,ITA,2021,2150000000000.0
Jamaica,JAM,2021,14657586159.0
Jordan,JOR,2021,46296100141.0
Japan,JPN,2021,5030000000000.0
Kazakhstan,KAZ,2021,197000000000.0
Kenya,KEN,2021,110000000000.0
Kyrgyz Republic,KGZ,2021,9249133946.0
Cambodia,KHM,2021,26961061152.0
Kiribati,KIR,2021,289207526.3
St. Kitts and Nevis,KNA,2021,858622222.2
"Korea, Rep.",KOR,2021,1820000000000.0
Kuwait,KWT,2021,142000000000.0
Latin America & Caribbean (excluding high income),LAC,2021,4690000000000.0
Lao PDR,LAO,2021,18827148531.0
Lebanon,LBN,2021,23131941557.0
Liberia,LBR,2021,3513049520.0
Libya,LBY,2021,47786789104.0
St. Lucia,LCA,2021,1834796402.0
Latin America & Caribbean,LCN,2021,5580000000000.0
Least developed countries: UN classification,LDC,2021,1270000000000.0
Low income,LIC,2021,466000000000.0
Liechtenstein,LIE,2021,7710380086.0
Sri Lanka,LKA,2021,88609332762.0
Lower middle income,LMC,2021,6890000000000.0
Low & middle income,LMY,2021,34700000000000.0
Lesotho,LSO,2021,2406780519.0
Late-demographic dividend,LTE,2021,26900000000000.0
Lithuania,LTU,2021,66798933786.0
Luxembourg,LUX,2021,85584105994.0
Latvia,LVA,2021,39443126174.0
"Macao SAR, China",MAC,2021,30969334705.0
St. Martin (French part),MAF,2021,649206262.8
Morocco,MAR,2021,142000000000.0
Monaco,MCO,2021,8626081321.0
Moldova,MDA,2021,13691869264.0
Madagascar,MDG,2021,14554754117.0
Maldives,MDV,2021,5254366312.0
Middle East & North Africa,MEA,2021,3780000000000.0
Mexico,MEX,2021,1310000000000.0
Marshall Islands,MHL,2021,257784881.6
Middle income,MIC,2021,34300000000000.0
North Macedonia,MKD,2021,14000283827.0
Mali,MLI,2021,19309463508.0
Malta,MLT,2021,18123718947.0
Myanmar,MMR,2021,66345291160.0
Middle East & North Africa (excluding high income),MNA,2021,1540000000000.0
Montenegro,MNE,2021,5861427505.0
Mongolia,MNG,2021,15286441738.0
Mozambique,MOZ,2021,16168055475.0
Mauritania,MRT,2021,9222536364.0
Mauritius,MUS,2021,11484348766.0
